Sample,Sim_Id,Prevalence,AgeBin,NationalARTPrevalence,Count,NationalARTPrevalence--Beta-beta,NationalARTPrevalence--Beta-alpha,Gender,Year
190,2eec846b-13b6-e811-a2c0-c4346bcb7275,0.7422056770590972,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
190,2eec846b-13b6-e811-a2c0-c4346bcb7275,0.8525044545634528,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
190,2eec846b-13b6-e811-a2c0-c4346bcb7275,0.8237226277372263,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.204311152764761,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.4335239456754825,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.2237044638276039,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.3401360544217687,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.5237976576127585,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.294831223628692,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.5535483870967742,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.7906810035842294,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.7759472817133443,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.7193308550185874,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.8523930537907666,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
189,2fec846b-13b6-e811-a2c0-c4346bcb7275,0.8043948126801153,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.2394487510766581,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.4515038864481244,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.2330708661417323,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.3303437967115097,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.5300336376741951,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.2860892388451444,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.6337854500616523,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.8093319906008728,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.7795341098169717,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.7106647537063606,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.8526315789473684,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
188,30ec846b-13b6-e811-a2c0-c4346bcb7275,0.8046511627906977,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.21550741163055875,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.440957238132601,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.2465388711395101,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.35283842794759823,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.5536753040719197,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.311100049776008,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.5990990990990991,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.7877376794722546,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.7725055432372505,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.7250132205182444,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.8515837104072398,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
187,31ec846b-13b6-e811-a2c0-c4346bcb7275,0.7944385779655051,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.18246687054026506,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.4284290933244769,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.23916220165611304,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.3443415223519936,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.5252020922491678,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.32679738562091504,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.6324167872648335,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.8060224089635855,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.7655763239875389,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.7198321091290661,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.8474576271186439,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
186,32ec846b-13b6-e811-a2c0-c4346bcb7275,0.8110104061765693,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.2082965578111209,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.4654943596549436,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.2580805569368473,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.3379182156133829,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.5441463414634147,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.33008213552361404,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.6084724005134788,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.7989250711349984,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.7880875202593193,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.7304104477611941,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.8474714518760196,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
185,33ec846b-13b6-e811-a2c0-c4346bcb7275,0.8046647230320699,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.23851417399804495,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.4576446280991736,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.2103909465020576,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.3461538461538461,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.5288438329712769,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.29778393351800553,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.6076487252124646,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.7972447898269163,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.7590361445783133,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.7064029151483602,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.8441151919866444,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
184,34ec846b-13b6-e811-a2c0-c4346bcb7275,0.7898501362397821,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.23932312651087834,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.4936102236421725,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.2398769861609431,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.3605196679898953,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.5785731215927945,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.362536023054755,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.6320093457943925,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.8052899936265137,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.7701104100946372,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.7321924144310823,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.8553319919517103,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
183,35ec846b-13b6-e811-a2c0-c4346bcb7275,0.8228571428571428,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.2460372157133012,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.4814495254529767,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.23146666666666665,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.36709286675639297,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.5367191225560324,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.32195121951219513,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.6051844466600199,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.8157596371882087,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.779184804115552,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.7368421052631579,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.858,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
182,36ec846b-13b6-e811-a2c0-c4346bcb7275,0.8280813721579577,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.21631205673758866,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.4625098658247829,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.2713849287169043,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.35671710224667585,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.5892534228881426,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.3393939393939394,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.5833333333333334,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.7912350597609562,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.7603610997127616,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.6913069189828503,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.8327137546468402,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
181,37ec846b-13b6-e811-a2c0-c4346bcb7275,0.8011486001435749,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.188708430007734,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.4450120192307692,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.2247879359095193,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.33368532206969376,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.5288439439209377,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.2930616205725376,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.6147278548559232,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.7995102540557086,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.7642335766423358,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.6923415492957746,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.8459774507930441,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
180,38ec846b-13b6-e811-a2c0-c4346bcb7275,0.8053621169916435,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.1811023622047244,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.4160480735242135,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.2580808080808081,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.32413793103448274,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.5157480314960631,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.2631578947368421,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.5375,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.7914475990185771,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.7920989624900241,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.7224880382775121,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.8634784385857347,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
199,9b588071-13b6-e811-a2c0-c4346bcb7275,0.7928343384178786,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.2550335570469799,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.4638359121986326,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.2395121951219512,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.3810091378625348,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.5764507584878401,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.3562956204379562,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.6277173913043478,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.8198581560283688,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.7572892040977147,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.7323284823284824,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.8459487179487181,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
198,9d588071-13b6-e811-a2c0-c4346bcb7275,0.8018625561978163,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.2278244631185808,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.4711632453567938,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.2656405163853029,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.35587457499055536,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.5537249283667621,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.33097880928355194,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.6170798898071626,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.7834748530372305,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.7776461295418642,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.7244444444444444,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.855580771611306,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
197,9f588071-13b6-e811-a2c0-c4346bcb7275,0.8043704474505723,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.21821460775473397,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.4257932446264074,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.233847637415622,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.31525555989075305,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.5192569098323516,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.31499051233396586,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.6005221932114883,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.7948128693368351,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.764637904468413,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.7022972339428035,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.8579984544049459,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
196,a0588071-13b6-e811-a2c0-c4346bcb7275,0.7940406024885396,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.23760523854069224,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.4582748948106592,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.2205029013539652,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.3359932801343973,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.5262645914396887,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.31027948839412606,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.6066024759284732,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.7942200557103064,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.7420905086103324,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.7158836689038032,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.8535045253630814,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
195,a1588071-13b6-e811-a2c0-c4346bcb7275,0.8122912491649966,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.2170245398773006,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.4639545318576129,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.22819122720552,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.36732605729877216,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.5469406819243344,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.3378042722305017,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.6032786885245902,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.8069046225863078,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.7613504074505238,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.7113636363636363,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
194,a2588071-13b6-e811-a2c0-c4346bcb7275,0.8620621802439984,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
