Sample,Sim_Id,Prevalence,AgeBin,NationalARTPrevalence,Count,NationalARTPrevalence--Beta-beta,NationalARTPrevalence--Beta-alpha,Gender,Year
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.4701402805611222,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2525689561925365,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.34155087404751233,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5771580345285524,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.3167578319244157,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6074313408723748,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7889245585874799,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7676383607942543,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7234159779614325,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8531009506564056,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
368,df60d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7826704545454546,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.1651376146788991,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.4072871572871573,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2247918593894542,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.28903654485049834,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5036674816625917,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.29583532790809003,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5389610389610391,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7860787172011662,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.77076802507837,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6988922457200403,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8451749734888653,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
367,e060d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7958538299367534,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.20107962213225367,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.40692275221612495,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.1495601173020528,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.3205574912891986,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5069622051719238,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2586750788643533,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6228070175438597,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7837139164153382,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6957536164255717,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7058457711442786,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8418719211822661,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
366,e160d2a5-1cb6-e811-a2c0-c4346bcb7275,0.776822429906542,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2056962025316456,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.4196428571428572,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.21024258760107814,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.3101952277657267,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5104570100697134,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.27635619242579323,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5863570391872278,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7842990654205607,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7588051716451182,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7312430011198209,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8454244762954796,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
365,e260d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7894931557528672,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2069317023445464,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.4357832219747587,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2158681092220505,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.318109610802224,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5237385036042754,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.266284523189161,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5765027322404371,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8046732384081782,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7569820758649437,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7113647170708511,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8630046326935804,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
364,e360d2a5-1cb6-e811-a2c0-c4346bcb7275,0.790990990990991,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.22287047841306884,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.4254440313919868,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.17220708446866484,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.3098330241187384,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5107442348008385,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2617675312199808,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6165413533834586,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7683024939662108,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7189781021897809,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7006638503319251,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8407316529109972,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
363,e460d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7881027807110172,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.21666666666666667,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.4318962228157192,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.20143516145566376,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.3273657289002558,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5049215216812982,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.264,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6222865412445729,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7845622119815668,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7634095634095635,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7286486486486486,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8479129662522202,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
362,e560d2a5-1cb6-e811-a2c0-c4346bcb7275,0.783546617915905,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.22422680412371132,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.4263698630136986,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.18764302059496568,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.3040201005025125,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5008333333333334,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2497482376636455,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6102292768959435,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7973773265651438,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7349839523154517,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6961942257217848,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8384131591678762,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
361,e660d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7820466786355476,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.21796565389696168,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.4615384615384616,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.2412256267409471,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.3663366336633663,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.5694561848408002,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.3320974576271186,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.6070287539936102,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7910313901345292,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7406032482598608,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7149425287356321,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.8566799601196411,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
360,e760d2a5-1cb6-e811-a2c0-c4346bcb7275,0.7754333082140166,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.23660714285714285,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.4142480211081794,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.16197975253093366,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.31095238095238104,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.4913504464285714,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.25299323269130664,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.624441132637854,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7947729220222793,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7091082498807819,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7181286549707603,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.8381630648330058,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
379,b825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7933509633547412,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.1804195804195804,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.43128590366769776,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2077720207253886,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.3284365162644281,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5056489391016808,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.27705627705627706,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5915750915750916,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7676908752327747,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7282986111111112,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.721405750798722,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.8363948077394073,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
378,be25a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7834978843441467,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2090322580645161,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.4170771756978653,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2178270042194093,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.3216216216216216,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5167944988098386,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2710144927536232,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5748299319727891,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7811447811447811,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7669172932330827,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7180641530669668,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.8518603582912264,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
377,c425a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7801246537396122,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.21625,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.4736842105263158,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2388515577275504,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.373894955798232,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5727109515260324,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.3548225887056472,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.6111111111111112,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.8074592074592074,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.76220703125,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7252604166666666,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.8486345903771131,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
375,c625a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7814814814814814,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2153846153846154,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.4373446929357472,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2323232323232323,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.31375053214133675,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5208129285014691,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.29714008725157537,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5586107091172214,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7878235508567262,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7827276279796795,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7103854389721628,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.8453389830508474,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
376,c525a6ac-1cb6-e811-a2c0-c4346bcb7275,0.789918928445541,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2368715083798883,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.43907011623547054,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2337011033099298,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.3314703353396389,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5284189625217175,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.3075425790754258,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.6289308176100629,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7939581719597212,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7578528827037774,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7047353760445683,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.8521459227467811,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
374,c725a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7851801495581238,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2280701754385965,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.4750390015600624,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.2368715083798883,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.35625,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.5735959542187916,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.32320586694604503,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.6352201257861635,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7980314960629922,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
373,c825a6ac-1cb6-e811-a2c0-c4346bcb7275,0.7604444444444445,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
