Sample,Sim_Id,Prevalence,AgeBin,NationalARTPrevalence,Count,NationalARTPrevalence--Beta-beta,NationalARTPrevalence--Beta-alpha,Gender,Year
238,b0d35e47-24b6-e811-a2c0-c4346bcb7275,0.7864603481624758,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.2,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.4322033898305085,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.20075997466751108,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.3132075471698113,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.4915356711003628,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.26141078838174275,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.5961165048543691,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.7838479809976246,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.7658067779463834,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.7205387205387206,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.852263701350278,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
237,b1d35e47-24b6-e811-a2c0-c4346bcb7275,0.7686792452830189,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.18695652173913044,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.4382508409418549,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.21240916713247626,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.328862660944206,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.5125331760542613,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.23832684824902725,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.5769230769230769,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.7756471716203259,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.7452436194895592,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.7187050359712229,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.8440695296523517,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
236,b2d35e47-24b6-e811-a2c0-c4346bcb7275,0.7688627162311373,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.18167202572347266,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.4222456510279389,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.21055586749017405,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.30463182897862234,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.492283950617284,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.2580316165221825,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.5945945945945946,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.774869109947644,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.7394198763670946,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.6910569105691057,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.8433242506811989,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
235,b3d35e47-24b6-e811-a2c0-c4346bcb7275,0.7825598802395209,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.20027247956403268,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.4195481788842785,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.2263013698630137,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.31450719822812845,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.5052536775743021,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.26372549019607844,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.5794392523364486,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.7708524289642529,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.7531760435571688,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.6996632996632997,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.8343318572544933,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
234,b4d35e47-24b6-e811-a2c0-c4346bcb7275,0.7706146926536732,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.1978798586572438,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.43942857142857145,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.20120481927710845,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.32628797886393657,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.5225806451612903,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.2820779220779221,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.5683760683760684,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.7886083382266589,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.7330173775671406,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.7180301826846703,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.8501742160278746,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
233,b5d35e47-24b6-e811-a2c0-c4346bcb7275,0.7817355058734369,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.2461706783369803,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.5003912363067292,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.2619702806824436,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.372961373390558,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.5838243170862346,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.38590956887486855,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.6230440967283073,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.7919750681729646,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.7599293909973521,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.7225336322869955,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.8598510494245092,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
232,b6d35e47-24b6-e811-a2c0-c4346bcb7275,0.8172082717872969,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.1854014598540146,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.4270582571015889,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.21988950276243094,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.31717824448034465,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.4882027381299156,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.2781954887218045,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.5749559082892416,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.7721764420746485,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.7443155452436195,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.7139055222887558,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.8356026222894604,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
231,b7d35e47-24b6-e811-a2c0-c4346bcb7275,0.7715582450832073,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.22603719599427755,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.4235294117647059,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.20246153846153847,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.3335276967930029,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.5128281622911695,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.2850586435492096,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.6024518388791593,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.7808626673277145,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.7349712493465761,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.7325826882477129,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.8478613968597726,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
230,b8d35e47-24b6-e811-a2c0-c4346bcb7275,0.7812960235640648,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.17878426698450536,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.4035376388317565,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.2155401809473124,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.3140495867768595,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.5103174603174603,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.26119778560644186,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.6055900621118012,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.7892136681762042,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.7366851299531316,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.7197191339964891,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.835020708697653,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
229,b9d35e47-24b6-e811-a2c0-c4346bcb7275,0.7885493501931858,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.23156981786643535,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.4588454376163874,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.2554229934924078,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.3572286744092911,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.5487528344671202,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.32861635220125784,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.6050870147255689,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.8046057222609909,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.7756686798964625,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.7235234215885947,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.8466193656093489,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
228,bad35e47-24b6-e811-a2c0-c4346bcb7275,0.7953944884862212,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.2421580928481807,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.4814159292035398,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.2602436323366556,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.3474865788189361,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.5713075402428692,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.3424317617866005,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.6096256684491979,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.8024586689275116,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.7713248638838476,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.7125935162094763,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.8476706926300221,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
227,bbd35e47-24b6-e811-a2c0-c4346bcb7275,0.7752130681818182,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.2339089481946625,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.4410757946210269,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.2579726651480638,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.3337236533957845,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.5439759036144578,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.3300049925112332,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.550321199143469,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.7951509153884215,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.7657004830917874,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.6792873051224945,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.8319126265316995,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
226,bcd35e47-24b6-e811-a2c0-c4346bcb7275,0.7843416370106762,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.2169014084507042,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.4313919052319842,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.2304620650313748,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.31596638655462184,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.5240281603917968,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.30254281266216915,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.6092150170648464,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.7860623781676414,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.7519230769230769,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.6854237288135593,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.8369272237196765,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
225,bdd35e47-24b6-e811-a2c0-c4346bcb7275,0.7771471812334468,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.18219749652294853,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.4525189478377173,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.2164383561643836,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.3278418451400329,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.5426224865477202,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.2868852459016393,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.5967153284671532,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.7950138504155124,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.7531322505800464,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.7065527065527065,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.8489335006273526,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
224,bed35e47-24b6-e811-a2c0-c4346bcb7275,0.7795084804430599,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.21649484536082475,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.4479248238057949,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.20290607161390764,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.3293258909403177,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.5390828556539865,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.2877450980392157,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.6156156156156156,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.7965571205007824,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.7353588727432849,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.7172774869109948,"[15, 25)",0.6,2337.0,935.8000000000001,1403.2,Female,2016
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.8459353146853147,"[25, 35)",0.8,2175.0,435.9999999999999,1741.0,Female,2016
223,bfd35e47-24b6-e811-a2c0-c4346bcb7275,0.7893586005830904,"[35, 45)",0.9,1315.0,132.49999999999997,1184.5,Female,2016
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.187888198757764,"[15, 25)",0.08,2976.0,2738.92,239.08,Male,2011
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.4158125915080527,"[25, 35)",0.21,2476.0,1957.0400000000002,520.96,Male,2011
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.2581025338833235,"[35, 45)",0.4,1226.0,736.6,491.40000000000003,Male,2011
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.3123929183323815,"[15, 25)",0.18,4035.0,3309.7000000000003,727.3,Female,2011
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.4994011976047904,"[25, 35)",0.32,3756.0,2555.08,1202.92,Female,2011
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.27656405163853026,"[35, 45)",0.46,2270.0,1226.8000000000002,1045.2,Female,2011
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.5920000000000001,"[15, 25)",0.36,1872.0,1199.08,674.92,Male,2016
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.7970721857647652,"[25, 35)",0.6,1558.0,624.2,935.8,Male,2016
222,c0d35e47-24b6-e811-a2c0-c4346bcb7275,0.7742695570216777,"[35, 45)",0.76,771.0,186.04,586.96,Male,2016
